,Unnamed: 0,Product name,rating
436,436,Strawberry Cheesecake Nonfat Yogurt,Nutri-Score A - Very good nutritional quality
437,437,Special K Vanilla Cappuccino Protein Breakfast Shakes,
438,438,Crispy Cinnamon Pear Chips,
439,439,Crossovers Olive Thyme Almond,
440,440,Antioxidant Cranberry Body Wash,
441,441,Sliced Chicken Entree Cat Food,
442,442,Ultra Power Plus Laundry Detergent 54 loads,
443,443,Special Recipe Italian Bread,Nutri-Score A - Very good nutritional quality
444,444,Almond Honey Protein+ Bar,Nutri-Score C - Average nutritional quality
445,445,Blueberry Pomegranate Acaí Cultured Goat Milk Kefir,
446,446,"Tea, Superflower, Hibiscus, Blueberry, Caffeine-Free, Bags",
447,447,White Chicken Chili,Nutri-Score D - Poor nutritional quality
448,448,Chips Ahoy! Chewy Cookies,Nutri-Score E - Bad nutritional quality
449,449,Chow Mein Thin Noodles,
450,450,"Almond Spread, Dark Chocolate",Nutri-Score C - Average nutritional quality
451,451,Sleepytime Sinus Soother Herbal Tea,
452,452,Hummus Wrap,Nutri-Score not computed - Unknown nutritional quality
453,453,Sloppy Joe Sauce,Nutri-Score C - Average nutritional quality
454,454,Ibuprofen Liquid Gels,Nutri-Score not computed - Unknown nutritional quality
455,455,Sparkling Blueberry,Nutri-Score not computed - Unknown nutritional quality
456,456,Whole Wheat Fig Bar,Nutri-Score C - Average nutritional quality
457,457,Total Advanced Floss Tip Medium Toothbrush,
458,458,Honey Vanilla Greek Yogurt,Nutri-Score not computed - Unknown nutritional quality
459,459,Acai Dragonfruit Melon Green Tea,Nutri-Score not computed - Unknown nutritional quality
460,460,Sore Throat Wild Cherry Lozenges,
461,461,Fiber 4g Gummy Dietary Supplement,
462,462,Salt Free Seasoning,Nutri-Score not computed - Unknown nutritional quality
463,463,Liquid Water Enhancer Peach Green Tea With Ginseng & Honey,
464,464,100% Natural Just Peaches,
465,465,Old Fashioned Vegetable Beef Soup,
466,466,"Soup, Lower Sodium, Organic, Split Pea",Nutri-Score A - Very good nutritional quality
467,467,Kabocha Squash,Nutri-Score A - Very good nutritional quality
468,468,Whipping Cream,Nutri-Score not computed - Unknown nutritional quality
469,469,Lite Beer,Nutri-Score not computed - Unknown nutritional quality
470,470,Half 'n Half Lemonade Tea,Nutri-Score D - Poor nutritional quality
471,471,Fancy Diced Hot Chilies,
472,472,Plastic Measuring Cups,
473,473,Lavender Body Wash,
474,474,Organic Reposado Tequila,
475,475,Chub Mackerel,Nutri-Score B - Good nutritional quality
476,476,Naturally Aged Cheddar Cheese Block Hot Habanero,
477,477,Organic Pitted Kalamata Olives,Nutri-Score D - Poor nutritional quality
478,478,Most Wanted Cabernet Sauvignon Red Wine,
479,479,Slow Churned Mint Chocolate Chip Ice Cream,
480,480,Black Peppercorns,Nutri-Score not computed - Unknown nutritional quality
481,481,"Gentle Clean Foaming Face Cleanser, 6.7 fl oz Female Skin Care",
482,482,"\""Constant Comment\"" Decaffeinated Black Tea Blend",
483,483,Plain Greek Goat Yogurt,
484,484,Country Stew Choice Cuts In Gravy Dog Food,
485,485,Lowfat Raspberry Kefir Probiotic Cultured Milk Smoothie,
486,486,"Can/Bottle Opener, Chrome",
487,487,Organic Orange Turmeric Juice,Nutri-Score E - Bad nutritional quality
488,488,Dough for Turnover Pastries,Nutri-Score not computed - Unknown nutritional quality
489,489,Gin Gins Candy,Nutri-Score not computed - Unknown nutritional quality
490,490,Pompelmo Water,
491,491,"Couscous, Israeli, Garlic Jalapeno",Nutri-Score C - Average nutritional quality
492,492,Pear and Blueberry Baby Breakfast,
493,493,Yellow Cherry Tomato,
494,494,Pure Cane Granulated W/Spout Sugar,
495,495,Designer 9 Oz. Paper Cups,
496,496,Mascarpone Pistachio Caramel Gelato,Nutri-Score D - Poor nutritional quality
497,497,Daily Moisture Shampoo,
498,498,Aspirin 325 Mg,
499,499,Non-Scratch Scrub Sponges,Nutri-Score not computed - Unknown nutritional quality
500,500,Proactive Health Mature Adult Hairball Care Cat Food,
501,501,"Frozen Desserts, Fit, Salted Caramel",Nutri-Score C - Average nutritional quality
502,502,Wild Rice Blend,Nutri-Score A - Very good nutritional quality
503,503,Velveeta Shells & Cheese Bold Jalapeno,Nutri-Score not computed - Unknown nutritional quality
504,504,100% Natural String Cheese Mozzarella Cheese,
505,505,Arrowroot Powder,Nutri-Score A - Very good nutritional quality
506,506,Tikka Masala Curry Sauce,Nutri-Score C - Average nutritional quality
507,507,Freeze-Dried Edamame Veggie Snack,Nutri-Score D - Poor nutritional quality
508,508,Starting Solids Carrots Organic Baby Food,
509,509,Protein Blend Honey Oats & Seeds Cereal,
510,510,Lecithin Granules Non-GMO,
511,511,Multigrain Pop Cakes,Nutri-Score not computed - Unknown nutritional quality
512,512,Honey Maid Graham Cracker Crumbs,Nutri-Score D - Poor nutritional quality
513,513,Freezer Safe Pint Jars Wide Mouth,
514,514,Organic Lowfat Pomegranate Acai Kefir Probiotic Cultured Milk Smoothie,
515,515,American Cheese Slices,Nutri-Score E - Bad nutritional quality
516,516,French Rolls,Nutri-Score B - Good nutritional quality
517,517,Turkey Meatloaf & Mashed Potatoes,Nutri-Score A - Very good nutritional quality
518,518,Antioxidant Infusions Brasilia Blueberry,Nutri-Score not computed - Unknown nutritional quality
519,519,Sweet & Smokey Kansas City Bbq Sauce,Nutri-Score C - Average nutritional quality
520,520,Daily Shower Cleaner Ylang Ylang,
521,521,Coffee Liqueur,Nutri-Score E - Bad nutritional quality
522,522,Biotin & Collagen Shampoo,Nutri-Score B - Good nutritional quality
523,523,in Gravy with Carrots Peas & Corn Mashed Potatoes & Meatloaf Nuggets,
524,524,Good & Clean Gentle Acne Wash,Nutri-Score C - Average nutritional quality
525,525,Alcohol Free Maple Flavor,
526,526,Invigorating Face Wash Men,
527,527,Tasty Treasures Cat Food Variety Pack,
528,528,Essentials Foaming Facial Cleanser,Nutri-Score not computed - Unknown nutritional quality
529,529,7UP,Nutri-Score E - Bad nutritional quality
530,530,Adult Dog Formula Dog Food,
531,531,Unsalted Pretzel Round,
532,532,Stuffed Pasta Shells,Nutri-Score B - Good nutritional quality
533,533,"Tomato Paste with Basil, Oregano & Garlic Flavor",Nutri-Score not computed - Unknown nutritional quality
534,534,Rescue Remedy,Nutri-Score not computed - Unknown nutritional quality
535,535,Belgian Waffles,Nutri-Score D - Poor nutritional quality
536,536,Kosher Dill Babies,Nutri-Score not computed - Unknown nutritional quality
537,537,Take Alongs Twist & Seal Liquid Storage,
538,538,Tri Color Tortilla Strips,Nutri-Score C - Average nutritional quality
539,539,Beef Strips Portabella Complete Meals,
540,540,with Dawn Action Pacs Fresh Scent Dishwasher Detergent Pacs,
541,541,Medium to Firm Hold Hair Styling Foam,
542,542,Rice & Bean Snack Chips With Adzuki Beans Chipotle Cheese,Nutri-Score C - Average nutritional quality
543,543,Classic Original Hummus,
544,544,Creamy Danish Blue Cheese Wedge,
545,545,Tomatillo Salsa,Nutri-Score B - Good nutritional quality
546,546,1000 Roses Floral Toner for Sensitive Skin,
547,547,Hi-Chew Strawberry Fruit,Nutri-Score not computed - Unknown nutritional quality
548,548,Cranberry Almond Fruit Clusters Dried Cranberries,Nutri-Score C - Average nutritional quality
549,549,"Granola, Veritas, Organic",Nutri-Score D - Poor nutritional quality
550,550,"Riesling, Mosel, 2014",
551,551,Organic Mango Peach Carrot Kickstart Smoothie,
552,552,BBQ Concentrate & Marinade Sauce,Nutri-Score D - Poor nutritional quality
553,553,Turkey Chili,Nutri-Score B - Good nutritional quality
554,554,Even The Kitchen Sink Kitchen & Bath Scrubber,
555,555,Bake & Break Cheese Garlic Loaf,Nutri-Score D - Poor nutritional quality
556,556,Red Seedless Grapes Imported,
557,557,Organic Raw Almond Butter,Nutri-Score A - Very good nutritional quality
558,558,Cookie Chips Crunchy Dark Chocolate Chocolate Chip Cookies,
559,559,Tea Temples Green Tea With Mint,
560,560,Smoke Roasted Wild Sockeye Asian Sesame Salmon,
561,561,Traditional Tartar Sauce,Nutri-Score D - Poor nutritional quality
562,562,Pure Moringa Vegetable Powder,Nutri-Score not computed - Unknown nutritional quality
563,563,Embrace Sensitive Women's 5 Blade Disposable Razors,
564,564,Light and Fluffy  Blueberry Pancake Mix,Nutri-Score not computed - Unknown nutritional quality
565,565,Organic Thin Sliced 100% Whole Wheat Bread,
566,566,Malbec Red Wine,Nutri-Score not computed - Unknown nutritional quality
567,567,Artisan Style Melts Quattro Formaggi Pizza,
568,568,Golden Cupcakes 8 Pack,
569,569,White Chicken Chili with Beans Pouch,
570,570,Thin & Crispy Crust Pepperoni Pizza,Nutri-Score C - Average nutritional quality
571,571,Brown Bobby Pins,
572,572,Red Roses,Nutri-Score C - Average nutritional quality
573,573,Crunch Vanilla Sugar Mini Cookies,
574,574,Organic Medium Yellow Thai Curry,
575,575,Vanilla Sugar Cookies,Nutri-Score D - Poor nutritional quality
576,576,Liqui-Gels Softgels Dye-Free Allergy,
577,577,"10\"" Bamboo Skewers",
578,578,Stain Odor Eliminator Detergent,
579,579,Washington State Merlot,
580,580,Garnet Sweet Potato (Yam),
581,581,Lite Whipped Topping,Nutri-Score D - Poor nutritional quality
582,582,Vanilla Incense of Auroville,
583,583,Organic Blueberry Pomegranate Whole Milk Yogurt,
584,584,Pretzel Thins Parmesan Herb Crackers,
585,585,Geranium Daily Bar Soap,
586,586,Air Effects Gain Island Fresh,
587,587,Special K Original Cereal,Nutri-Score A - Very good nutritional quality
588,588,Salsa Roja,Nutri-Score B - Good nutritional quality
589,589,Almonds Roasted and Salted,Nutri-Score C - Average nutritional quality
590,590,Oreo Cookies and Cream Chocolate Frozen Dairy Dessert,
591,591,SpongeBob Shapes Macaroni & Cheese Dinner,
592,592,"Linguine, No. 6",Nutri-Score A - Very good nutritional quality
593,593,Gluten Free Peanut Butter Berry  Chewy With A Crunch Granola Bars,
594,594,Injera Flat Bread,
595,595,Dailyfoods Vitamin D-3 2000 IU,
596,596,Chicken & Brown Rice Formula Cat Food,Nutri-Score not computed - Unknown nutritional quality
597,597,Cabernet Sauvignon California,Nutri-Score not computed - Unknown nutritional quality
598,598,Floor Care Tile & Vinyl Floor Finish Clean Scent,
599,599,Thick & Zesty Spaghetti Sauce Mix,Nutri-Score E - Bad nutritional quality
600,600,Organic Crunchy Slaw Americana Salad,
601,601,Banana Chocolate Chip,Nutri-Score D - Poor nutritional quality
602,602,NasaFlo Neti Pot Sinus Relief with Premixed,
603,603,Cookie Sheets,Nutri-Score not computed - Unknown nutritional quality
604,604,Natural Liquid Laundry Detergent - Blue Eucalyptus and Lavender,
605,605,Salted Caramel Ice Cream,Nutri-Score C - Average nutritional quality
606,606,Goober Strawberry,
607,607,Sparkling Lemon Seltzer Water,Nutri-Score not computed - Unknown nutritional quality
608,608,Clarified Lime Juice,Nutri-Score E - Bad nutritional quality
609,609,Mac & Cheezy Ravioli For Kids,Nutri-Score C - Average nutritional quality
610,610,Uncured Hard Salami,Nutri-Score E - Bad nutritional quality
611,611,"Rice, Extra Long Grain, Enriched",Nutri-Score B - Good nutritional quality
612,612,"Infinity Always Infinity Size 2 Super Pads with Wings, Unscented, 16 ct Feminine Care",
613,613,Plain Dairy-Free Probiotic Drinkable Cashewgurt,
614,614,Supreme Pretzel Crackers,
615,615,Silken Tofu,Nutri-Score A - Very good nutritional quality
616,616,Organic Mozzarella,Nutri-Score D - Poor nutritional quality
617,617,Apple Sparkling Juice Beverage,Nutri-Score D - Poor nutritional quality
618,618,Spanish Peanuts,Nutri-Score not computed - Unknown nutritional quality
619,619,Norwegian Salmon Oil Omega-3s EPA & DHA Dietary Supplement Soft Gels 1000 mg,
620,620,98% Fat Free Cream Of Chicken Soup,Nutri-Score C - Average nutritional quality
621,621,Fudge Brownies with English Walnuts,Nutri-Score E - Bad nutritional quality
622,622,Fun Size Snacks,Nutri-Score A - Very good nutritional quality
623,623,Chub Chorizo,
624,624,"Chicken Breast Nuggets, Dinosaur Shaped",Nutri-Score C - Average nutritional quality
625,625,Organic Hearty Garden Vegetable Soup,
626,626,Low Fat Honey Graham Crackers,Nutri-Score C - Average nutritional quality
627,627,Fresh Oj,
628,628,Probiotics Women 50 & Wiser Vegetarian Capsules,
629,629,Snack Size Candy,Nutri-Score not computed - Unknown nutritional quality
630,630,Original Puffcorn,
631,631,Satin Care Sensitive Skin Shave Gel,
632,632,Coconut Milk Creamer Barista Style Original,
633,633,Organic California Blend,Nutri-Score A - Very good nutritional quality
634,634,Little Bites Snickerdoodle Muffins,
635,635,Red Raspberry Jam,Nutri-Score D - Poor nutritional quality
636,636,Multigrain Peanut Butter Cereal,Nutri-Score not computed - Unknown nutritional quality
637,637,Won Ton Wrappers,Nutri-Score B - Good nutritional quality
638,638,Green Berry Rush Juice Drink,
639,639,Spicy Tomato & Basil Pasta Sauce,Nutri-Score D - Poor nutritional quality
640,640,Cheddar Cheese Curds,Nutri-Score D - Poor nutritional quality
641,641,Three Cheese Ravioli,Nutri-Score not computed - Unknown nutritional quality
642,642,"Kidney Beans, Dark, Premium",Nutri-Score A - Very good nutritional quality
643,643,Organic Southwestern Vegetable Soup,
644,644,"Prenatal One, Tablets",
645,645,Organic Fruit Punch,Nutri-Score D - Poor nutritional quality
646,646,Melanie Medleys Vegetable Cream Cheese,
647,647,Elbow Macaroni,Nutri-Score A - Very good nutritional quality
648,648,Classic coke,Nutri-Score E - Bad nutritional quality
649,649,Pop'n Hot! Vegan Broccoli Poppers,
650,650,Organic Salted Butter,Nutri-Score E - Bad nutritional quality
651,651,Garden Strawberry Fruit Spread,
652,652,"Flax, Oat Bran & Whole Wheat Flour Tortillas",Nutri-Score B - Good nutritional quality
653,653,Ultra Thin Super Long with Wings Pads,
654,654,Fettucine Paglia & Fieno Enriched Egg Pasta,Nutri-Score B - Good nutritional quality
655,655,Biotin Super Strength 7500 mcg Tablets,
656,656,"Nutrition Bar, Raw Organic, Pineapple Almond + Raw Protein",
657,657,Keebler Sandies Cashew 12.8 Oz,
658,658,Zero Strawberry Lemon,
659,659,Foldit Flatbreads Artisan Rosemary & Olive Oil,Nutri-Score A - Very good nutritional quality
660,660,Sweet Lemon Rain Dance Bar,
661,661,Ultra Concentrated Antibacterial Hand Soap Lemon Scent Dishwashing Liquid,
662,662,Pico De Gallo,Nutri-Score not computed - Unknown nutritional quality
663,663,Cream Style Corn,Nutri-Score A - Very good nutritional quality
664,664,Imitation Crabmeat,Nutri-Score C - Average nutritional quality
665,665,Whole Wheat Loaves,
666,666,"Automatic Dish Packs, Lemon Verbena Scent",
667,667,Chicken Liver Paté Canned Cat Food,
668,668,The Santa Cruz Burrito,Nutri-Score A - Very good nutritional quality
669,669,"Coconut Drink, Vanilla",Nutri-Score not computed - Unknown nutritional quality
670,670,Vegan Shells & Creamy Sauce Mac & Cheese Macaroni & Cheese Organic,Nutri-Score not computed - Unknown nutritional quality
671,671,Double Berry Cheesecake,Nutri-Score D - Poor nutritional quality
672,672,Chicken Base,Nutri-Score B - Good nutritional quality
673,673,Sponge Blossoms,
674,674,"Thin Cakes, Puffed Multigrain",Nutri-Score A - Very good nutritional quality
675,675,Sunset Blush,Nutri-Score not computed - Unknown nutritional quality
676,676,Peach Aloe Vera Drink,Nutri-Score E - Bad nutritional quality
677,677,Original Minis Pretzel Chips,
678,678,Awesome Strength Paper Towels,
679,679,Acne Dote Clean 'n Treat Towellettes,
680,680,Whole Wheat Mini Toasts,Nutri-Score C - Average nutritional quality
681,681,Cruisers Diapers Jumbo Pack - Size 5,
682,682,Town House Sea Salt & Olive Oil Flatbread Crisps,Nutri-Score D - Poor nutritional quality
683,683,Organic Elmo Vegetable Soup,
684,684,Organic Porcini Mushroom Risotto,
685,685,Tea Tree + Sea Buckthorn Calming Shampoo,
686,686,Cocktail Time Hummus,
687,687,Sausage Gravy & Biscuit,Nutri-Score D - Poor nutritional quality
688,688,"Antibacterial, Pomegranate & Tangerine Hand Soap with Moisturizer",
689,689,Vegetable Hearty Garden Soup,Nutri-Score B - Good nutritional quality
690,690,Organic Promise Strawberry Fields Cereal,
691,691,Skirt Steak,Nutri-Score C - Average nutritional quality
692,692,Tropical Brain Toniq,
693,693,Greek & Chia Blood Orange Yogurt,Nutri-Score A - Very good nutritional quality
694,694,Diet Dr Pepper Bottles,
695,695,Tea Tree Replenishing Shampoo,
696,696,Quick Cooking Steel Cut Oats,Nutri-Score A - Very good nutritional quality
697,697,Baby's Mineral Lotion Spf 50,
698,698,Sugo Rosa Pasta Sauce,Nutri-Score not computed - Unknown nutritional quality
699,699,Jet Fuel Dark Roast Whole Bean Coffee,
700,700,Blueberry Blast Bar,Nutri-Score C - Average nutritional quality
701,701,Cheese Spread Port Wine,Nutri-Score D - Poor nutritional quality
702,702,Traditional No Fat Refried Beans,Nutri-Score not computed - Unknown nutritional quality
703,703,Outlast Xtend Clean Lavender Invisible Solid,
704,704,Fajita Flour Tortillas,Nutri-Score D - Poor nutritional quality
705,705,Furniture Polish Lemon Scent,
706,706,XyliWhite Platinum Mint Toothpaste Gel,
707,707,Unscented Regular Sleek Tampons,
708,708,Soft Eating Mango Flavor Liquorice,
709,709,Garlic Barrel Pickles,Nutri-Score not computed - Unknown nutritional quality
710,710,Vegetarian Brown  Gravy Mix,
711,711,Direct Trade El Diablo Dark Roast Whole Bean Coffee,
712,712,Pink Moscato California,
713,713,Breakfast Blend Light Roast K-Cup Packs,
714,714,Vitamin C Formula 1000 mg Vegetarian Tablets,
715,715,Mouthwash Clean Mint Listerine® Zero™,
716,716,Sweeper Open Window Fresh Scent Wet Mopping Cloths Refill,
